id_muni2020,year,name_muni2020,cl_code_gender,pop_total,pop_age20_39,pop_ageunknown
3215,2020,岩手県 奥州市,2,58097,8770,236
3216,2020,岩手県 滝沢市,2,28433,5682,150
3301,2020,岩手県 岩手郡 雫石町,2,8226,1113,2
3302,2020,岩手県 岩手郡 葛巻町,2,2903,265,NA
3303,2020,岩手県 岩手郡 岩手町,2,6315,796,3
3321,2020,岩手県 紫波郡 紫波町,2,16757,2775,12
3322,2020,岩手県 紫波郡 矢巾町,2,14719,3136,129
3366,2020,岩手県 和賀郡 西和賀町,2,2754,242,NA
3381,2020,岩手県 胆沢郡 金ケ崎町,2,7505,1226,41
3402,2020,岩手県 西磐井郡 平泉町,2,3752,487,NA
3441,2020,岩手県 気仙郡 住田町,2,2575,320,NA
3461,2020,岩手県 上閉伊郡 大槌町,2,5770,830,19
3482,2020,岩手県 下閉伊郡 山田町,2,7422,1016,NA
3483,2020,岩手県 下閉伊郡 岩泉町,2,4399,484,1
3484,2020,岩手県 下閉伊郡 田野畑村,2,1532,168,NA
3485,2020,岩手県 下閉伊郡 普代村,2,1243,140,NA
3501,2020,岩手県 九戸郡 軽米町,2,4331,543,1
3503,2020,岩手県 九戸郡 野田村,2,2073,279,NA
3506,2020,岩手県 九戸郡 九戸村,2,2822,289,NA
3507,2020,岩手県 九戸郡 洋野町,2,7990,939,NA
3524,2020,岩手県 二戸郡 一戸町,2,5996,723,6
4100,2020,宮城県 仙台市,2,565087,130088,17442
4202,2020,宮城県 石巻市,2,71813,12058,790
4203,2020,宮城県 塩竈市,2,27326,4705,111
4205,2020,宮城県 気仙沼市,2,31242,4028,156
4206,2020,宮城県 白石市,2,16782,2552,119
4207,2020,宮城県 名取市,2,40151,8567,459
4208,2020,宮城県 角田市,2,14179,2159,41
4209,2020,宮城県 多賀城市,2,31468,6790,517
4211,2020,宮城県 岩沼市,2,22384,4558,119
