id_muni2020,name_muni2020,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_age20_39
45442,宮崎県 西臼杵郡 日之影町,4164,854,NA,1890,195,NA,-77.1662763466042
45443,宮崎県 西臼杵郡 五ヶ瀬町,3104,661,NA,1775,166,NA,-74.88653555219365
46201,鹿児島県 鹿児島市,287577,92716,NA,316998,58982,17209,-36.384227102118295
46203,鹿児島県 鹿屋市,52350,13465,NA,52706,9526,563,-29.25362049758633
46204,鹿児島県 枕崎市,16042,3791,1,10855,1512,22,-60.11606436296491
46206,鹿児島県 阿久根市,15942,3263,NA,10206,1261,35,-61.354581673306775
46208,鹿児島県 出水市,30614,7475,NA,27757,4524,319,-39.47826086956522
46210,鹿児島県 指宿市,29778,6897,NA,20904,3147,45,-54.37146585471944
46213,鹿児島県 西之表市,12287,2963,NA,7659,978,NA,-66.99291258859263
46214,鹿児島県 垂水市,13033,2733,NA,7422,1014,73,-62.89791437980241
46215,鹿児島県 薩摩川内市,54374,12436,NA,47833,8001,316,-35.66259247346414
46216,鹿児島県 日置市,27916,5775,NA,24986,3830,29,-33.679653679653676
46217,鹿児島県 曽於市,25864,5574,NA,17754,2404,12,-56.871187656978826
46218,鹿児島県 霧島市,53691,13509,NA,64159,11990,1112,-11.244355614775337
46219,鹿児島県 いちき串木野市,20501,4786,NA,14748,2023,20,-57.73088173840368
46220,鹿児島県 南さつま市,28795,5297,NA,17780,2396,291,-54.76684915990183
46221,鹿児島県 志布志市,20284,4618,NA,15331,2398,80,-48.07275877003032
46222,鹿児島県 奄美市,31599,8449,NA,21612,3263,39,-61.380044975736766
46223,鹿児島県 南九州市,27101,4968,NA,17633,2370,2,-52.294685990338166
46224,鹿児島県 伊佐市,20692,4268,NA,13126,1714,17,-59.8406747891284
46225,鹿児島県 姶良市,33360,8631,NA,40600,7229,171,-16.243772448152004
46303,鹿児島県 鹿児島郡 三島村,304,53,NA,214,38,NA,-28.301886792452834
46304,鹿児島県 鹿児島郡 十島村,444,62,NA,328,69,NA,11.290322580645151
46392,鹿児島県 薩摩郡 さつま町,16449,3148,NA,10804,1558,12,-50.50825921219821
46404,鹿児島県 出水郡 長島町,7653,1571,NA,4999,727,3,-53.72374283895608
46452,鹿児島県 姶良郡 湧水町,7449,1628,NA,4716,524,NA,-67.81326781326781
46468,鹿児島県 曽於郡 大崎町,9240,2098,NA,6517,1001,5,-52.28789323164919
46482,鹿児島県 肝属郡 東串良町,4548,959,NA,3291,503,3,-47.54953076120959
46490,鹿児島県 肝属郡 錦江町,7337,1439,NA,3685,390,NA,-72.89784572619875
46491,鹿児島県 肝属郡 南大隅町,7752,1351,NA,3403,290,NA,-78.53441894892671
46492,鹿児島県 肝属郡 肝付町,12398,2529,NA,7245,872,NA,-65.51996836694344
46501,鹿児島県 熊毛郡 中種子町,6479,1341,NA,3990,475,1,-64.5786726323639
46502,鹿児島県 熊毛郡 南種子町,4334,989,NA,2719,321,NA,-67.54297269969666
46505,鹿児島県 熊毛郡 屋久島町,8038,1807,NA,6058,848,3,-53.07138904261206
46523,鹿児島県 大島郡 大和村,1346,235,NA,691,74,NA,-68.51063829787233
46524,鹿児島県 大島郡 宇検村,1397,233,NA,829,82,NA,-64.8068669527897
46525,鹿児島県 大島郡 瀬戸内町,7650,1361,NA,4331,562,10,-58.70683321087435
46527,鹿児島県 大島郡 龍郷町,3258,637,NA,3005,481,NA,-24.489795918367353
46529,鹿児島県 大島郡 喜界町,6202,1152,NA,3374,386,14,-66.49305555555556
46530,鹿児島県 大島郡 徳之島町,8149,1753,NA,5180,775,NA,-55.79007415858528
46531,鹿児島県 大島郡 天城町,4560,845,NA,2729,337,NA,-60.11834319526628
46532,鹿児島県 大島郡 伊仙町,5412,907,NA,3065,385,NA,-57.55237045203969
46533,鹿児島県 大島郡 和泊町,4752,954,NA,3165,487,NA,-48.9517819706499
46534,鹿児島県 大島郡 知名町,4400,923,NA,2888,403,26,-56.33802816901409
46535,鹿児島県 大島郡 与論町,3880,901,NA,2655,373,NA,-58.6015538290788
47201,沖縄県 那覇市,151982,47846,409,163583,34088,4143,-28.75475483844
47205,沖縄県 宜野湾市,31753,10099,NA,51299,11906,1801,17.89286067927518
47207,沖縄県 石垣市,19266,5161,NA,23636,5074,270,-1.6857198217399727
47208,沖縄県 浦添市,35509,11687,20,59713,13340,874,14.143920595533487
47209,沖縄県 名護市,23384,6392,8,31948,7209,828,12.781602002503135
47210,沖縄県 糸満市,21309,5808,1,30300,6793,225,16.95936639118458
47211,沖縄県 沖縄市,49153,14563,16,73263,16005,1971,9.901805946576946
47212,沖縄県 豊見城市,16719,5641,3,33147,7516,353,33.23878744903386
47213,沖縄県 うるま市,46463,12502,NA,62254,13644,142,9.134538473844177
47214,沖縄県 宮古島市,30161,7178,NA,26450,4841,465,-32.557815547506266
47215,沖縄県 南城市,16983,4335,NA,21879,4383,57,1.107266435986154
47301,沖縄県 国頭郡 国頭村,3334,625,NA,2200,364,NA,-41.76
47302,沖縄県 国頭郡 大宜味村,1931,290,NA,1452,220,NA,-24.13793103448276
47303,沖縄県 国頭郡 東村,1014,189,NA,714,95,NA,-49.735449735449734
47306,沖縄県 国頭郡 今帰仁村,4983,954,NA,4428,676,2,-29.140461215932913
47308,沖縄県 国頭郡 本部町,7609,1667,NA,6193,1114,37,-33.173365326934615
47311,沖縄県 国頭郡 恩納村,3993,890,NA,5372,1320,NA,48.314606741573044
47313,沖縄県 国頭郡 宜野座村,2066,480,NA,2926,544,2,13.33333333333333
47314,沖縄県 国頭郡 金武町,5160,1282,NA,5435,970,1,-24.33697347893916
47315,沖縄県 国頭郡 伊江村,2625,577,NA,2044,275,NA,-52.33968804159446
47324,沖縄県 中頭郡 読谷村,13484,3577,NA,20964,4471,65,24.99301090299133
47325,沖縄県 中頭郡 嘉手納町,7156,2019,NA,6960,1429,29,-29.222387320455667
47326,沖縄県 中頭郡 北谷町,8217,2484,NA,14718,3216,390,29.468599033816425
47327,沖縄県 中頭郡 北中城村,6276,1808,6,9302,1949,62,7.798672566371678
47328,沖縄県 中頭郡 中城村,5143,1365,NA,11121,2552,546,86.95970695970696
47329,沖縄県 中頭郡 西原町,7984,2437,NA,17337,3771,201,54.7394337299959
47348,沖縄県 島尻郡 与那原町,6521,2038,NA,10141,2393,227,17.41903827281648
47350,沖縄県 島尻郡 南風原町,10214,3417,NA,20615,4957,169,45.06877377816798
47353,沖縄県 島尻郡 渡嘉敷村,407,89,NA,331,93,NA,4.494382022471921
47354,沖縄県 島尻郡 座間味村,381,45,NA,406,110,NA,144.44444444444446
47355,沖縄県 島尻郡 粟国村,591,54,NA,299,44,4,-18.518518518518523
47356,沖縄県 島尻郡 渡名喜村,322,26,NA,140,20,NA,-23.076923076923073
47357,沖縄県 島尻郡 南大東村,755,181,NA,541,106,NA,-41.4364640883978
47358,沖縄県 島尻郡 北大東村,278,78,NA,223,50,NA,-35.89743589743589
47359,沖縄県 島尻郡 伊平屋村,700,100,NA,519,81,NA,-18.999999999999993
47360,沖縄県 島尻郡 伊是名村,1109,145,NA,604,94,NA,-35.17241379310345
47361,沖縄県 島尻郡 久米島町,4955,962,NA,3369,587,3,-38.981288981288984
47362,沖縄県 島尻郡 八重瀬町,9486,2514,NA,15697,3384,28,34.60620525059666
47375,沖縄県 宮古郡 多良間村,819,136,NA,483,60,NA,-55.88235294117647
47381,沖縄県 八重山郡 竹富町,1616,328,NA,1909,481,8,46.64634146341464
47382,沖縄県 八重山郡 与那国町,1056,243,NA,753,158,NA,-34.97942386831275
